Causa de muerte	Sexo	Edad	Comunidades y Ciudades Autónomas	Periodo	Total
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	2004	63
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	2003	64
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	2002	55
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	2001	43
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	2000	53
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1999	49
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1998	51
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1997	54
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1996	60
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1995	61
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1994	52
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1993	64
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1992	60
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1991	63
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1990	92
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1989	73
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1988	85
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1987	80
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1986	73
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1985	62
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1984	71
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1983	54
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1982	52
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1981	40
098  Suicidio y lesiones autoinfligidas	Mujeres	De 55 a 59 años	Nacional	1980	41
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2022	88
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2021	88
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2020	88
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2019	86
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2018	77
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2017	81
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2016	79
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2015	75
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2014	78
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2013	65
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2012	51
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2011	48
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2010	53
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2009	61
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2008	62
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2007	72
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2006	57
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2005	64
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2004	65
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2003	60
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2002	63
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2001	43
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	2000	67
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1999	78
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1998	47
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1997	91
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1996	74
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1995	74
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1994	74
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1993	64
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1992	60
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1991	69
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1990	60
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1989	78
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1988	75
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1987	81
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1986	71
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1985	78
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1984	64
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1983	62
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1982	67
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1981	41
098  Suicidio y lesiones autoinfligidas	Mujeres	De 60 a 64 años	Nacional	1980	53
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2022	81
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2021	75
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2020	59
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2019	59
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2018	75
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2017	68
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2016	88
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2015	62
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2014	81
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2013	70
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2012	60
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2011	59
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2010	52
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2009	62
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2008	59
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2007	39
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2006	42
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2005	60
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2004	67
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2003	65
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2002	80
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2001	66
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	2000	78
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1999	94
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1998	84
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1997	71
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1996	95
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1995	73
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1994	88
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1993	81
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1992	69
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1991	76
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1990	84
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1989	82
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1988	86
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1987	78
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1986	71
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1985	71
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1984	58
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1983	56
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1982	56
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1981	50
098  Suicidio y lesiones autoinfligidas	Mujeres	De 65 a 69 años	Nacional	1980	29
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2022	87
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2021	56
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2020	72
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2019	63
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2018	70
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2017	79
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2016	58
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2015	63
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2014	57
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2013	65
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2012	59
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2011	66
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2010	46
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2009	47
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2008	59
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2007	69
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2006	67
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2005	87
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2004	66
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2003	61
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2002	70
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2001	76
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	2000	87
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1999	87
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1998	75
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1997	76
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1996	69
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1995	65
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1994	72
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1993	86
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1992	74
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1991	91
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1990	72
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1989	92
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1988	78
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1987	81
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1986	86
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1985	66
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1984	64
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1983	67
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1982	43
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1981	38
098  Suicidio y lesiones autoinfligidas	Mujeres	De 70 a 74 años  	Nacional	1980	42
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2022	50
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2021	65
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2020	62
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2019	57
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2018	44
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2017	59
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2016	58
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2015	69
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2014	52
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2013	73
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2012	55
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2011	42
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2010	52
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2009	60
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2008	64
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2007	51
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2006	53
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2005	59
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2004	70
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2003	61
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2002	62
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2001	63
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	2000	70
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1999	79
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1998	58
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1997	70
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1996	70
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1995	72
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1994	62
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1993	69
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1992	65
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1991	79
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1990	71
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1989	65
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1988	82
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1987	60
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1986	48
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1985	69
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1984	70
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1983	50
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1982	40
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1981	37
098  Suicidio y lesiones autoinfligidas	Mujeres	De 75 a 79 años  	Nacional	1980	38
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2022	61
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2021	59
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2020	56
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2019	51
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2018	61
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2017	55
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2016	50
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2015	50
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2014	48
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2013	54
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2012	47
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2011	44
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2010	29
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2009	54
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2008	45
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2007	59
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2006	52
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2005	61
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2004	60
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2003	47
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2002	41
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2001	52
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	2000	51
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1999	46
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1998	47
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1997	58
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1996	47
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1995	44
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1994	56
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1993	40
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1992	52
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1991	55
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1990	52
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1989	49
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1988	39
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1987	42
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1986	52
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1985	37
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1984	32
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1983	32
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1982	21
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1981	21
098  Suicidio y lesiones autoinfligidas	Mujeres	De 80 a 84 años  	Nacional	1980	13
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2022	35
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2021	41
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2020	39
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2019	30
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2018	41
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2017	37
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2016	37
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2015	30
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2014	37
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2013	31
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2012	34
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2011	31
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2010	27
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2009	27
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2008	36
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2007	26
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2006	30
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2005	30
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2004	40
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2003	33
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2002	39
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2001	34
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	2000	33
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1999	35
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1998	36
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1997	43
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1996	24
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1995	31
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1994	23
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1993	26
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1992	27
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1991	31
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1990	37
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1989	27
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1988	30
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1987	19
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1986	20
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1985	19
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1984	19
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1983	15
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1982	10
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1981	9
098  Suicidio y lesiones autoinfligidas	Mujeres	De 85 a 89 años  	Nacional	1980	10
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2022	22
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2021	15
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2020	21
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2019	18
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2018	17
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2017	8
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2016	19
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2015	14
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2014	19
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2013	10
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2012	5
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2011	9
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2010	9
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2009	6
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2008	8
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2007	9
